Case_1,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.41259e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,602
Case_2,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.05428e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,235
Case_3,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.34611e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,234
Case_4,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.04697e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,444
Case_5,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.45317e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,362
Case_6,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-16,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,133
Case_7,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.14864e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,215
Case_8,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.16112e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,143
Case_9,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-16,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,324
Case_10,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.29001e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,211
Case_11,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.4413e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,214
Case_12,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.47759e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,217
Case_13,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.88178e-16,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,146
Case_14,PASS,FAILING_POINTS,0,LARGEST_ERROR,8.31034e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,424
Case_15,PASS,FAILING_POINTS,0,LARGEST_ERROR,9.60868e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,963
Case_16,PASS,FAILING_POINTS,0,LARGEST_ERROR,3.05798e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,326
Case_17,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.82317e-10,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,187
Case_18,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.32085e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,344
Case_19,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.80056e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,284
Case_20,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.62663e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,180
Case_21,PASS,FAILING_POINTS,0,LARGEST_ERROR,5.52382e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,166
Case_22,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.41053e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,156
Case_23,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.91464e-08,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,317
Case_24,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.47289e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,749
Case_25,PASS,FAILING_POINTS,0,LARGEST_ERROR,9.81289e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,183
Case_26,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.98011e-08,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,154
Case_27,PASS,FAILING_POINTS,0,LARGEST_ERROR,4.19339e-10,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,130
Case_28,PASS,FAILING_POINTS,0,LARGEST_ERROR,5.77094e-13,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,166
Case_29,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.22045e-16,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,445
Case_30,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.22045e-16,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,216
Case_31,PASS,FAILING_POINTS,0,LARGEST_ERROR,3.55271e-14,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,125
Case_32,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.05245e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,177
Case_33,PASS,FAILING_POINTS,0,LARGEST_ERROR,6.73714e-10,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,202
Case_34,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.23226e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,221
Case_35,PASS,FAILING_POINTS,0,LARGEST_ERROR,9.60868e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,503
Case_36,PASS,FAILING_POINTS,0,LARGEST_ERROR,7.98258e-12,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,280
Case_37,PASS,FAILING_POINTS,0,LARGEST_ERROR,1.13921e-11,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,168
Case_38,PASS,FAILING_POINTS,0,LARGEST_ERROR,2.4472e-08,SUPPORTED,TRUE,EXCEPTION_MSG,NONE,Time,125
Case_39,FAIL,FAILING_POINTS,0,LARGEST_ERROR,1,SUPPORTED,FALSE,EXCEPTION_MSG,NOT_SUPPORTED,Time,0
